# Time(s), X(km), Y(km), Z(km), VX(km/s), VY(km/s), VZ(km/s)
  1392000.000000, 399875.617140167276,-183184.892425642378, -77748.891169752416,      0.112418939335,      0.730961345560,      0.369841934887
  1395000.000000, 400202.993352488207,-180985.501697026746, -76636.661392033013,      0.105829926049,      0.735296267211,      0.371643655019
  1398000.000000, 400510.584713871649,-178773.132345992548, -75519.034965781233,      0.099228929624,      0.739613665643,      0.373439649094
  1401000.000000, 400798.354285076668,-176547.837790032907, -74396.029531202701,      0.092615287538,      0.743912977604,      0.375229609527
  1404000.000000, 401066.263116181421,-174309.673118740146, -73267.663647244437,      0.085988322069,      0.748193651579,      0.377013231429
  1407000.000000, 401314.270202849817,-172058.695058924466, -72133.956783345900,      0.079347341535,      0.752455147562,      0.378790212710
  1410000.000000, 401542.332446296816,-169794.961940518173, -70994.929310923922,      0.072691641520,      0.756696936758,      0.380560254150
  1413000.000000, 401750.404616871499,-167518.533663438488, -69850.602494683699,      0.066020506060,      0.760918501242,      0.382323059449
  1416000.000000, 401938.439321167534,-165229.471665568475, -68700.998483843694,      0.059333208804,      0.765119333559,      0.384078335232
  1419000.000000, 402106.386972566077,-162927.838892002183, -67546.140303357883,      0.052629014147,      0.769298936278,      0.385825791045
  1422000.000000, 402254.195765109151,-160613.699765686935, -66386.051845213617,      0.045907178314,      0.773456821511,      0.387565139312
  1425000.000000, 402381.811650599993,-158287.120159582468, -65220.757859878962,      0.039166950427,      0.777592510381,      0.389296095276
  1428000.000000, 402489.178318822058,-155948.167370444309, -64050.283947968179,      0.032407573520,      0.781705532471,      0.391018376915
  1431000.000000, 402576.237180769211,-153596.910094326420, -62874.656552189314,      0.025628285525,      0.785795425233,      0.392731704836
  1434000.000000, 402642.927354778454,-151233.418403887103, -61693.902949633135,      0.018828320228,      0.789861733375,      0.394435802154
  1437000.000000, 402689.185655457142,-148857.763727570680, -60508.051244457565,      0.012006908173,      0.793904008223,      0.396130394352
  1440000.000000, 402714.946585299214,-146470.018830727699, -59317.130361017313,      0.005163277550,      0.797921807069,      0.397815209122
  1443000.000000, 402720.142328886548,-144070.257798726001, -58121.170037483462,     -0.001703344967,      0.801914692498,      0.399489976197
  1446000.000000, 402704.702749573218,-141658.556022096542, -56920.200819993457,     -0.008593733405,      0.805882231701,      0.401154427169
  1449000.000000, 402668.555388556852,-139234.990183747985, -55714.254057367005,     -0.015508661714,      0.809823995784,      0.402808295292
  1452000.000000, 402611.625466241385,-136799.638248277042, -54503.361896419468,     -0.022448903018,      0.813739559066,      0.404451315279
  1455000.000000, 402533.835885802575,-134352.579453392565, -53287.557277899839,     -0.029415228894,      0.817628498368,      0.406083223093
  1458000.000000, 402435.107238871686,-131893.894303464447, -52066.873933076458,     -0.036408408680,      0.821490392310,      0.407703755720
  1461000.000000, 402315.357813257724,-129423.664565201703, -50841.346380989853,     -0.043429208812,      0.825324820595,      0.409312650955
  1464000.000000, 402174.503602634941,-126941.973265457331, -49611.009926388440,     -0.050478392171,      0.829131363306,      0.410909647160
  1467000.000000, 402012.458318129822,-124448.904691151882, -48375.900658359496,     -0.057556717472,      0.832909600198,      0.412494483040
  1470000.000000, 401829.133401745581,-121944.544391302508, -47136.055449664651,     -0.064664938651,      0.836659110001,      0.414066897401
  1473000.000000, 401624.438041572750,-119428.979181139686, -45891.511956786118,     -0.071803804283,      0.840379469729,      0.415626628917
  1476000.000000, 401398.279188739485,-116902.297148289348, -44642.308620687145,     -0.078974057007,      0.844070253992,      0.417173415888
  1479000.000000, 401150.561576063221,-114364.587660994875, -43388.484668287325,     -0.086176432965,      0.847731034322,      0.418706996002
  1482000.000000, 400881.187738372304,-111815.941378349860, -42130.080114651108,     -0.093411661249,      0.851361378511,      0.420227106102
  1485000.000000, 400590.058034474379,-109256.450262509927, -40867.135765885054,     -0.100680463357,      0.854960849951,      0.421733481946
  1488000.000000, 400277.070670753892,-106686.207592849023, -39599.693222737304,     -0.107983552651,      0.858529006997,      0.423225857975
  1491000.000000, 399942.121726390964,-104105.307982023194, -38327.794884890383,     -0.115321633815,      0.862065402337,      0.424703967088
  1494000.000000, 399585.105180197570,-101513.847393903052, -37051.483955936106,     -0.122695402320,      0.865569582372,      0.426167540409
  1497000.000000, 399205.912939076894, -98911.923163333253, -35770.804449019502,     -0.130105543877,      0.869041086618,      0.427616307074
  1500000.000000, 398804.434868116688, -96299.634017675970, -34485.801193136620,     -0.137552733892,      0.872479447117,      0.429049994013
  1503000.000000, 398380.558822336316, -93677.080100092964, -33196.519840068933,     -0.145037636913,      0.875884187868,      0.430468325738
  1506000.000000, 397934.170680112613, -91044.362994519193, -31903.006871935468,     -0.152560906059,      0.879254824265,      0.431871024144
  1509000.000000, 397465.154378317937, -88401.585752278595, -30605.309609341974,     -0.160123182449,      0.882590862565,      0.433257808313
  1512000.000000, 396973.391949210840, -85748.852920291582, -29303.476220104512,     -0.167725094607,      0.885891799363,      0.434628394327
  1515000.000000, 396458.763559128391, -83086.270570821303, -27997.555728523515,     -0.175367257853,      0.889157121086,      0.435982495085
  1518000.000000, 395921.147549034446, -80413.946332704785, -26687.598025182357,     -0.183050273676,      0.892386303510,      0.437319820138
  1521000.000000, 395360.420476989006, -77731.989424013023, -25373.653877243119,     -0.190774729079,      0.895578811295,      0.438640075523
  1524000.000000, 394776.457162609731, -75040.510686083158, -24055.774939210372,     -0.198541195905,      0.898734097531,      0.439942963616
  1527000.000000, 394169.130733604077, -72339.622618863999, -22734.013764132054,     -0.206350230132,      0.901851603316,      0.441228182991
  1530000.000000, 393538.312674460292, -69629.439417515387, -21408.423815204831,     -0.214202371137,      0.904930757346,      0.442495428288
  1533000.000000, 392883.872877390182, -66910.077010199762, -20079.059477749302,     -0.222098140929,      0.907970975527,      0.443744390099
  1536000.000000, 392205.679695625557, -64181.653097003080, -18745.976071518486,     -0.230038043349,      0.910971660610,      0.444974754860
  1539000.000000, 391503.599999177211, -61444.287189920171, -17409.229863300967,     -0.238022563227,      0.913932201851,      0.446186204764
  1542000.000000, 390777.499233170936, -58698.100653837319, -16068.878079777916,     -0.246052165506,      0.916851974682,      0.447378417678
  1545000.000000, 390027.241478884011, -55943.216748442333, -14724.978920591042,     -0.254127294318,      0.919730340421,      0.448551067085
  1548000.000000, 389252.689517611929, -53179.760670989548, -13377.591571576166,     -0.262248372021,      0.922566645996,      0.449703822034
  1551000.000000, 388453.704897501855, -50407.859599843905, -12026.776218114841,     -0.270415798184,      0.925360223700,      0.450836347107
  1554000.000000, 387630.148003499489, -47627.642738725124, -10672.594058553948,     -0.278629948524,      0.928110390969,      0.451948302411
  1557000.000000, 386781.878130561381, -44839.241361569264,  -9315.107317640661,     -0.286891173791,      0.930816450193,      0.453039343575
  1560000.000000, 385908.753560296318, -42042.788857921376,  -7954.379259917469,     -0.295199798602,      0.933477688552,      0.454109121778
  1563000.000000, 385010.631641204236, -39238.420778769323,  -6590.474203019172,     -0.303556120203,      0.936093377885,      0.455157283789
  1566000.000000, 384087.368872693856, -36426.274882724618,  -5223.457530810704,     -0.311960407188,      0.938662774589,      0.456183472031
  1569000.000000, 383138.820993066474, -33606.491182452555,  -3853.395706301581,     -0.320412898137,      0.941185119557,      0.457187324667
  1572000.000000, 382164.843071662763, -30779.211991249180,  -2480.356284269354,     -0.328913800200,      0.943659638140,      0.458168475709
  1575000.000000, 381165.289605378523, -27944.581969658451,  -1104.407923521042,     -0.337463287603,      0.946085540159,      0.459126555150
  1578000.000000, 380140.014619763941, -25102.748172018106,    274.379601282168,     -0.346061500084,      0.948462019941,      0.460061189122
  1581000.000000, 379088.871774929750, -22253.860092817595,   1655.935388315453,     -0.354708541251,      0.950788256408,      0.460972000084
  1584000.000000, 378011.714476491266, -19398.069712746106,   3040.187397878535,     -0.363404476865,      0.953063413196,      0.461858607032
  1587000.000000, 376908.395991792029, -16535.531544302947,   4427.062442367986,     -0.372149333041,      0.955286638827,      0.462720625743
  1590000.000000, 375778.769571655022, -13666.402676836364,   5816.486177024304,     -0.380943094357,      0.957457066919,      0.463557669052
  1593000.000000, 374622.688577921595, -10790.842820870581,   7208.383091548661,     -0.389785701884,      0.959573816451,      0.464369347152
  1596000.000000, 373440.006617043808,  -7909.014351573955,   8602.676502688613,     -0.398677051127,      0.961635992072,      0.465155267940
  1599000.000000, 372230.577680008020,  -5021.082351214362,   9999.288547896474,     -0.407616989857,      0.963642684465,      0.465915037387
  1602000.000000, 370994.256288877223,  -2127.214650440661,  11398.140180168641,     -0.416605315867,      0.965592970766,      0.466648259957
  1605000.000000, 369730.897650247440,    772.418131778005,  12799.151164178722,     -0.425641774609,      0.967485915044,      0.467354539050
  1608000.000000, 368440.357815926778,   3677.642549730442,  14202.240073821989,     -0.434726056736,      0.969320568830,      0.468033477497
  1611000.000000, 367122.493851154228,   6588.282294241581,  15607.324291293393,     -0.443857795538,      0.971095971722,      0.468684678094
  1614000.000000, 365777.164010685694,   9504.158157839689,  17014.320007826042,     -0.453036564258,      0.972811152040,      0.469307744170
  1617000.000000, 364404.227923086204,  12425.088002008206,  18423.142226221644,     -0.462261873305,      0.974465127560,      0.469902280215
  1620000.000000, 363003.546783575730,  15350.886726723886,  19833.704765308954,     -0.471533167339,      0.976056906308,      0.470467892539
  1623000.000000, 361574.983555785730,  18281.366242488766,  21245.920266470483,     -0.480849822243,      0.977585487425,      0.471004189990
  1626000.000000, 360118.403182792186,  21216.335445068769,  22659.700202381755,     -0.490211141968,      0.979049862107,      0.471510784713
  1629000.000000, 358633.672807799070,  24155.600193156897,  24074.954888110973,     -0.499616355253,      0.980449014619,      0.471987292965
  1632000.000000, 357120.662004853948,  27098.963289183408,  25491.593494730052,     -0.509064612219,      0.981781923375,      0.472433335973
  1635000.000000, 355579.243019983405,  30046.224463499275,  26909.524065590602,     -0.518554980825,      0.983047562108,      0.472848540852
  1638000.000000, 354009.291023144382,  32997.180362162493,  28328.653535420290,     -0.528086443202,      0.984244901102,      0.473232541571
  1641000.000000, 352410.684371391311,  35951.624538558637,  29748.887752396160,     -0.537657891841,      0.985372908518,      0.473584979968
  1644000.000000, 350783.304883666511,  38909.347449087996,  31170.131503351855,     -0.547268125657,      0.986430551777,      0.473905506825
  1647000.000000, 349127.038127624081,  41870.136453150633,  32592.288542274848,     -0.556915845903,      0.987416799042,      0.474193782987
  1650000.000000, 347441.773718902608,  44833.775817657821,  34015.261622247883,     -0.566599651954,      0.988330620755,      0.474449480539
  1653000.000000, 345727.405633263174,  47800.046726293062,  35438.952530985647,     -0.576318036950,      0.989170991265,      0.474672284026
  1656000.000000, 343983.832532009401,  50768.727293738280,  36863.262130112635,     -0.586069383295,      0.989936890510,      0.474861891724
  1659000.000000, 342210.958101105585,  53739.592585070059,  38288.090398321547,     -0.595851958026,      0.990627305778,      0.475018016959
  1662000.000000, 340408.691404402605,  56712.414640516770,  39713.336478542631,     -0.605663908042,      0.991241233524,      0.475140389461
  1665000.000000, 338576.947251375590,  59686.962505750176,  41138.898729243090,     -0.615503255201,      0.991777681238,      0.475228756759
  1668000.000000, 336715.646579764609,  62663.002267863674,  42564.674779961657,     -0.625367891286,      0.992235669367,      0.475282885611
  1671000.000000, 334824.716853497026,  65640.297097163711,  43990.561591166355,     -0.635255572853,      0.992614233269,      0.475302563457
  1674000.000000, 332904.092476246937,  68618.607294870613,  45416.455518502931,     -0.645163915960,      0.992912425193,      0.475287599889
  1677000.000000, 330953.715220966958,  71597.690346789750,  46842.252381477178,     -0.655090390793,      0.993129316280,      0.475237828135
  1680000.000000, 328973.534675693954,  74577.300982973014,  48267.847536585978,     -0.665032316191,      0.993263998552,      0.475153106541
  1683000.000000, 326963.508705895336,  77557.191243343943,  49693.135954878984,     -0.674986854096,      0.993315586894,      0.475033320039
  1686000.000000, 324923.603933579172,  80537.110549206220,  51118.012303894960,     -0.684951003932,      0.993283220995,      0.474878381594
  1689000.000000, 322853.796233337838,  83516.805780495837,  52542.371033873897,     -0.694921596937,      0.993166067229,      0.474688233606
  1692000.000000, 320754.071245436731,  86496.021358569182,  53966.106468097183,     -0.704895290475,      0.992963320460,      0.474462849254
  1695000.000000, 318624.424905985768,  89474.499334244727,  55389.112897153391,     -0.714868562339,      0.992674205738,      0.474202233767
  1698000.000000, 316464.863994151354,  92451.979480732640,  56811.284676866228,     -0.724837705092,      0.992297979855,      0.473906425591
  1701000.000000, 314275.406696268357,  95428.199390994836,  58232.516329553284,     -0.734798820466,      0.991833932736,      0.473575497440
  1704000.000000, 312056.083186603093,  98402.894578978172,  59652.702648209262,     -0.744747813869,      0.991281388624,      0.473209557188
  1707000.000000, 309806.936224389588, 101375.798584054646,  61071.738803125081,     -0.754680389040,      0.990639707028,      0.472808748594
  1710000.000000, 307528.021766615973, 104346.643077885892,  62489.520450364565,     -0.764592042899,      0.989908283384,      0.472373251814
  1713000.000000, 305219.409595872799, 107315.157972804314,  63905.943841422937,     -0.774478060669,      0.989086549397,      0.471903283670
  1716000.000000, 302881.183962382784, 110281.071530672809,  65320.905933286638,     -0.784333511310,      0.988173973011,      0.471399097640
  1719000.000000, 300513.444239122909, 113244.110471047810,  66734.304498002210,     -0.794153243370,      0.987170057967,      0.470860983537
  1722000.000000, 298116.305588706397, 116204.000077329954,  68146.038230743769,     -0.803931881312,      0.986074342895,      0.470289266822
  1725000.000000, 295689.899640425923, 119160.464299444749,  69556.006855245156,     -0.813663822425,      0.984886399901,      0.469684307523
  1728000.000000, 293234.375175563095, 122113.225851453200,  70964.111225334796,     -0.823343234423,      0.983605832591,      0.469046498715
  1731000.000000, 290749.898818740505, 125062.006302354755,  72370.253421181784,     -0.832964053837,      0.982232273503,      0.468376264507
  1734000.000000, 288236.655732732499, 128006.526158212771,  73774.336838730538,     -0.842519985339,      0.980765380884,      0.467674057503
  1737000.000000, 285694.850313758128, 130946.504933613469,  75176.266270673790,     -0.852004502121,      0.979204834794,      0.466940355697
  1740000.000000, 283124.706883854291, 133881.661210364284,  76575.947977190139,     -0.861410847486,      0.977550332490,      0.466175658747
  1743000.000000, 280526.470376468147, 136811.712681255187,  77973.289744558526,     -0.870732037805,      0.975801583083,      0.465380483611
  1746000.000000, 277900.407010919647, 139736.376176650432,  79368.200929660990,     -0.879960867012,      0.973958301432,      0.464555359500
  1749000.000000, 275246.804950868303, 142655.367671658867,  80760.592488301278,     -0.889089912800,      0.972020201305,      0.463700822134
  1752000.000000, 272565.974941377586, 145568.402271650237,  82150.376985207258,     -0.898111544722,      0.969986987785,      0.462817407273
  1755000.000000, 269858.250918614620, 148475.194173957338,  83537.468583553971,     -0.907017934370,      0.967858348993,      0.461905643529
  1758000.000000, 267123.990585654567, 151375.456603732106,  84921.783011848660,     -0.915801067822,      0.965633947148,      0.460966044468
  1761000.000000, 264363.575947296864, 154268.901722118753,  86303.237506066551,     -0.924452760548,      0.963313409065,      0.459999100017
  1764000.000000, 261577.413796249399, 157155.240505175141,  87681.750725022517,     -0.932964674957,      0.960896316178,      0.459005267217
  1767000.000000, 258765.936142517108, 160034.182592323661,  89057.242637116928,     -0.941328340743,      0.958382194222,      0.457984960399
  1770000.000000, 255929.600577361911, 162905.436103547137,  90429.634376809874,     -0.949535178177,      0.955770502748,      0.456938540848
  1773000.000000, 253068.890562797547, 165768.707425071101,  91798.848069463114,     -0.957576524473,      0.953060624633,      0.455866306064
  1776000.000000, 250184.315637275955, 168623.700963890675,  93164.806623548095,     -0.965443663310,      0.950251855836,      0.454768478772
  1779000.000000, 247276.411528030818, 171470.118872206367,  94527.433489654024,     -0.973127857542,      0.947343395629,      0.453645195809
  1782000.000000, 244345.740160498797, 174307.660743624205,  95886.652386243833,     -0.980620385090,      0.944334337587,      0.452496497099
  1785000.000000, 241392.889555366739, 177136.023283840739,  97242.386992696542,     -0.987912577952,      0.941223661642,      0.451322314907
  1788000.000000, 238418.473604119383, 179954.899959458882,  98594.560610836197,     -0.994995864163,      0.938010227502,      0.450122463617
  1791000.000000, 235423.131714514922, 182763.980629546510,  99943.095796872745,     -1.001861812502,      0.934692769782,      0.448896630271
  1794000.000000, 232407.528318213852, 185562.951165530481, 101287.913966455817,     -1.008502179628,      0.931269895151,      0.447644366150
  1797000.000000, 229372.352233849640, 188351.493065984803, 102628.934976352393,     -1.014908959239,      0.927740081831,      0.446365079655
  1800000.000000, 226318.315880166861, 191129.283073789615, 103966.076687081455,     -1.021074432777,      0.924101681728,      0.445058030777
  1803000.000000, 223246.154335465428, 193895.992803965550, 105299.254511649997,     -1.026991221085,      0.920352925453,      0.443722327403
  1806000.000000, 220156.624241471523, 196651.288391188777, 106628.380956305016,     -1.032652336345,      0.916491930453,      0.442356923726
  1809000.000000, 217050.502551884070, 199394.830166522413, 107953.365159916080,     -1.038051233559,      0.912516712376,      0.440960620957
  1812000.000000, 213928.585128191044, 202126.272373217857, 109274.112439199351,     -1.043181860748,      0.908425199755,      0.439532070532
  1815000.000000, 210791.685187864554, 204845.262931510864, 110590.523847455435,     -1.048038707021,      0.904215251979,      0.438069779930
  1818000.000000, 207640.631612670724, 207551.443262129294, 111902.495754788601,     -1.052616847615,      0.899884680432,      0.436572121184
  1821000.000000, 204476.267127499857, 210244.448177718587, 113209.919457877579,     -1.056911985026,      0.895431272586,      0.435037342064
  1824000.000000, 201299.446362755116, 212923.905850568699, 114512.680827256772,     -1.060920485367,      0.890852818715,      0.433463579880
  1827000.000000, 198111.033815848554, 215589.437863890635, 115810.659999726064,     -1.064639409145,      0.886147140800,      0.431848877735
  1830000.000000, 194911.901729652978, 218240.659352457238, 117103.731122932702,     -1.068066535732,      0.881312123105,      0.430191203008
  1833000.000000, 191702.927907759178, 220877.179236725788, 118391.762158364465,     -1.071200380934,      0.876345743816,      0.428488467756
  1836000.000000, 188484.993488011125, 223498.600552635093, 119674.614747972548,     -1.074040207174,      0.871246107069,      0.426738550663
  1839000.000000, 185258.980696964340, 226104.520877185307, 120952.144148432999,     -1.076586025987,      0.866011474653,      0.424939320107
  1842000.000000, 182025.770608580584, 228694.532847722498, 122224.199235690234,     -1.078838592694,      0.860640296656,      0.423088657868
  1845000.000000, 178786.240930600005, 231268.224770645931, 123490.622580949435,     -1.080799393299,      0.855131240314,      0.421184482964
  1848000.000000, 175541.263841602253, 233825.181313108129, 124751.250597746373,     -1.082470623857,      0.849483216379,      0.419224775113
  1851000.000000, 172291.703900790104, 236364.984269267152, 126005.913758177136,     -1.083855162706,      0.843695402351,      0.417207597299
  1854000.000000, 169038.416051033710, 238887.213390852005, 127254.436874869585,     -1.084956536170,      0.837767262036,      0.415131116951
  1857000.000000, 165782.243733748764, 241391.447270278382, 128496.639443878783,     -1.085778878432,      0.831698560957,      0.412993625309
  1860000.000000, 162524.017131823290, 243877.264263357007, 129732.336042434457,     -1.086326886445,      0.825489377290,      0.410793554573
  1863000.000000, 159264.551554131962, 246344.243437809317, 130961.336774403520,     -1.086605770792,      0.819140108111,      0.408529492513
  1866000.000000, 156004.645972286031, 248791.965533363749, 132183.447755484260,     -1.086621203500,      0.812651470863,      0.406200194312
  1869000.000000, 152745.081717254216, 251220.013919155957, 133398.471629543259,     -1.086379263816,      0.806024500112,      0.403804591465
  1872000.000000, 149486.621340455749, 253627.975534482975, 134606.208107150480,     -1.085886382949,      0.799260539733,      0.401341797675
  1875000.000000, 146230.007640965108, 256015.441799640248, 135806.454517261387,     -1.085149288742,      0.792361230831,      0.398811111731
  1878000.000000, 142975.962857661420, 258382.009484554001, 136999.006363127701,     -1.084174951179,      0.785328495755,      0.396212017463
  1881000.000000, 139725.188022575458, 260727.281524167192, 138183.657873866119,     -1.082970529546,      0.778164518667,      0.393544180926
  1884000.000000, 136478.362469390064, 263050.867770982266, 139360.202543656429,     -1.081543321939,      0.770871723167,      0.390807445008
  1887000.000000, 133236.143489077163, 265352.385676749400, 140528.433651237196,     -1.079900717756,      0.763452747521,      0.388001821733
  1890000.000000, 129999.166123026240, 267631.460896958248, 141688.144753189874,     -1.078050153618,      0.755910418066,      0.385127482533
  1893000.000000, 126768.043082750912, 269887.727813483682, 142839.130145409901,     -1.075999073109,      0.748247721335,      0.382184746820
  1896000.000000, 123543.364784339181, 272120.829972399864, 143981.185288123030,     -1.073754890576,      0.740467775462,      0.379174069168
  1899000.000000, 120325.699485228746, 274330.420435574662, 145114.107190783834,     -1.071324959127,      0.732573801382,      0.376096025439
  1902000.000000, 117115.593510612234, 276516.162046138954, 146237.694754158932,     -1.068716542877,      0.724569094292,      0.372951298165
  1905000.000000, 113913.571556775438, 278677.727609278518, 147351.749067829747,     -1.065936793403,      0.716456995802,      0.369740661493
  1908000.000000, 110720.137058909182, 280814.799990988919, 148456.073662221839,     -1.062992730281,      0.708240867150,      0.366464965969
  1911000.000000, 107535.772611371591, 282927.072138463438, 149550.474715070130,     -1.059891225549,      0.699924063790,      0.363125123420
  1914000.000000, 104360.940428973117, 285014.247026638011, 150634.761212948506,     -1.056638991854,      0.691509911614,      0.359722092149
  1917000.000000, 101196.082838573493, 287076.037536106247, 151708.745069119934,     -1.053242574053,      0.683001685006,      0.356256862650
  1920000.000000,  98041.622791083661, 289112.166268141300, 152772.241199501907,     -1.049708343964,      0.674402586879,      0.352730443994
  1923000.000000,  94897.964384822233, 291122.365302935126, 153825.067558986979,     -1.046042497991,      0.665715730796,      0.349143851034
  1926000.000000,  91765.493392060715, 293106.375907401845, 154867.045140717324,     -1.042251057327,      0.656944125233,      0.345498092517
  1929000.000000,  88644.577781477637, 295063.948199007718, 155897.997941189067,     -1.038339870429,      0.648090660000,      0.341794160203
  1932000.000000,  85535.568230113582, 296994.840772100724, 156917.752894263220,     -1.034314617495,      0.639158094813,      0.338033019027
  1935000.000000,  82438.798619258669, 298898.820293134486, 157926.139777296863,     -1.030180816657,      0.630149049980,      0.334215598352
  1938000.000000,  79354.586509503366, 300775.661071036186, 158922.991092684912,     -1.025943831633,      0.621065999132,      0.330342784325
  1941000.000000,  76283.233590933160, 302625.144608761650, 159908.141928131517,     -1.021608880611,      0.611911263935,      0.326415413340
  1944000.000000,  73225.026105145284, 304447.059141838341, 160881.429798959143,     -1.017181046113,      0.602687010691,      0.322434266600
  1947000.000000,  70180.235236408393, 306241.199169422442, 161842.694475717406,     -1.012665285669,      0.593395248727,      0.318400065748
  1950000.000000,  67149.117469874967, 308007.364983105974, 162791.777800286218,     -1.008066443080,      0.584037830490,      0.314313469561
  1953000.000000,  64131.914915294401, 309745.362198408868, 163728.523493578134,     -1.003389260124,      0.574616453227,      0.310175071651
  1956000.000000,  61128.855595163834, 311455.001293593028, 164652.776957845868,     -0.998638388537,      0.565132662169,      0.305985399162
  1959000.000000,  58140.153696700836, 313136.097160137375, 165564.385076490697,     -0.993818402127,      0.555587855104,      0.301744912400
  1962000.000000,  55166.009787430157, 314788.468668927031, 166463.196014156449,     -0.988933808895,      0.545983288265,      0.297454005384
  1965000.000000,  52206.610994552393, 316411.938255935092, 167349.059019779437,     -0.983989063041,      0.536320083424,      0.293113007263
  1968000.000000,  49262.131148611006, 318006.331530914234, 168221.824235151871,     -0.978988576742,      0.526599236124,      0.288722184569
  1971000.000000,  46332.730892301013, 319571.476912365295, 169081.342511446914,     -0.973936731593,      0.516821624951,      0.284281744265
  1974000.000000,  43418.557755572569, 321107.205291817139, 169927.465236045915,     -0.968837889623,      0.506988021788,      0.279791837556
  1977000.000000,  40519.746198481167, 322613.349730225047, 170760.044171903952,     -0.963696403763,      0.497099102967,      0.275252564434
  1980000.000000,  37636.417623526097, 324089.745189079782, 171578.931311587832,     -0.958516627703,      0.487155461242,      0.270663978911
  1983000.000000,  34768.680359504666, 325536.228298609320, 172383.978748019435,     -0.953302925011,      0.477157618532,      0.266026094915
  1986000.000000,  31916.629619193209, 326952.637165244494, 173175.038563854934,     -0.948059677443,      0.467106039346,      0.261338892811
  1989000.000000,  29080.347433449278, 328338.811220310512, 173951.962741326191,     -0.942791292341,      0.457001144825,      0.256602326518
  1992000.000000,  26259.902564613854, 329694.591111689049, 174714.603094260499,     -0.937502209018,      0.446843327339,      0.251816331168
  1995000.000000,  23455.350402376818, 331019.818639966950, 175462.811223878409,     -0.932196904044,      0.436632965532,      0.246980831294
  1998000.000000,  20666.732845553790, 332314.336740347149, 176196.438499841694,     -0.926879895343,      0.426370439771,      0.242095749470
  2001000.000000,  17894.078173504466, 333577.989511335501, 176915.336067884229,     -0.921555744983,      0.416056147866,      0.237161015380
  2004000.000000,  15137.400911199564, 334810.622290935251, 177619.354885202949,     -0.916229060604,      0.405690521001,      0.232176575247
  2007000.000000,  12396.701692211060, 336012.081780770095, 178308.345784613135,     -0.910904495365,      0.395274039743,      0.227142401570
  2010000.000000,   9671.967124153303, 337182.216218221642, 178982.159568278352,     -0.905586746346,      0.384807250019,      0.222058503094
  2013000.000000,   6963.169661335151, 338320.875596296217, 179640.647131609410,     -0.900280551328,      0.374290778933,      0.216924934936
  2016000.000000,   4270.267489587919, 339427.911930537666, 180283.659617686470,     -0.894990683887,      0.363725350293,      0.211741808794
  2019000.000000,   1593.204428403307, 340503.179571870482, 180911.048602292838,     -0.889721946754,      0.353111799680,      0.206509303131
  2022000.000000,  -1068.090144359165, 341546.535563795012, 181522.666309358523,     -0.884479163403,      0.342451088914,      0.201227673244
  2025000.000000,  -3713.701339862976, 342557.840041866875, 182118.365856296383,     -0.879267167861,      0.331744319754,      0.195897261105
  2028000.000000,  -6343.728772440386, 343536.956672879576, 182698.001528374938,     -0.874090792738,      0.320992746636,      0.190518504861
  2031000.000000,  -8958.286535209223, 344483.753130638390, 183261.429080913513,     -0.868954855521,      0.310197788298,      0.185091947859
  2034000.000000, -11557.503132014532, 345398.101604672032, 183808.506067709241,     -0.863864143174,      0.299361038085,      0.179618247086
  2037000.000000, -14141.521360772584, 346279.879337687336, 184339.092193719145,     -0.858823395154,      0.288484272773,      0.174098180880
  2040000.000000, -16710.498143609977, 347128.969187039998, 184853.049689627078,     -0.853837284952,      0.277569459731,      0.168532655786
  2043000.000000, -19264.604299601535, 347945.260204983177, 185350.243705534638,     -0.848910400314,      0.266618762250,      0.162922712426
  2046000.000000, -21804.024256419256, 348728.648231978936, 185830.542720633588,     -0.844047222322,      0.255634542899,      0.157269530267
  2049000.000000, -24328.955697810459, 349479.036496930057, 186293.818965354963,     -0.839252103575,      0.244619364761,      0.151574431151
  2052000.000000, -26839.609144522216, 350196.336217823089, 186739.948852154921,     -0.834529245685,      0.233575990453,      0.145838881503
  2055000.000000, -29336.207467075761, 350880.467195981706, 187168.813410800911,     -0.829882676389,      0.222507378841,      0.140064493112
  2058000.000000, -31818.985329658011, 351531.358396929863, 187580.298723773565,     -0.825316226572,      0.211416679387,      0.134253022419
  2061000.000000, -34288.188565325298, 352148.948510760325, 187974.296357206098,     -0.820833507507,      0.200307224140,      0.128406368242
  2064000.000000, -36744.073483690881, 352733.186484915263, 188350.703782657365,     -0.816437888656,      0.189182517365,      0.122526567939
  2067000.000000, -39186.906113273966, 353284.032022411935, 188709.424784960953,     -0.812132476370,      0.178046222885,      0.116615791966
  2070000.000000, -41616.961381702509, 353801.456038797158, 189050.369851416181,     -0.807920093812,      0.166902149247,      0.110676336882
  2073000.000000, -44034.522237963378, 354285.441071487090, 189373.456537694932,     -0.803803262452,      0.155754232845,      0.104710616834
  2076000.000000, -46439.878721856367, 354735.981635646021, 189678.609806028719,     -0.799784185429,      0.144606519186,      0.098721153610
  2079000.000000, -48833.326986710432, 355153.084521370358, 189965.762331515347,     -0.795864733072,      0.133463142533,      0.092710565347
  2082000.000000, -51215.168282237733, 355536.769027661125, 190234.854772739112,     -0.792046430843,      0.122328304172,      0.086681554059
  2085000.000000, -53585.707905111616, 355887.067129482981, 190485.836003328790,     -0.788330449913,      0.111206249580,      0.080636892097
