x,y,z,vx,vy,vz
  6.02498875602723E+05,  1.40402992418623E+06,  2.42980787375555E+05,  4.75571497772444E-01,  1.33944215268499E+00,  2.10259520853554E-01
  6.00006772019329E+05,  1.40150665363648E+06,  2.43540707955848E+05,  4.72467539309486E-01,  1.33596521789647E+00,  2.10659383637933E-01
  6.02210043944529E+05,  1.40419639978794E+06,  2.45039522231113E+05,  4.75316329822577E-01,  1.33971160626318E+00,  2.12372607484888E-01
  6.02396019412881E+05,  1.40358063109142E+06,  2.43194826430661E+05,  4.75404445102788E-01,  1.33887062316599E+00,  2.10459480864940E-01
  6.02800122315607E+05,  1.40554264697163E+06,  2.44317676188722E+05,  4.76128627412931E-01,  1.34145391861976E+00,  2.11711680243638E-01
  6.02922672132519E+05,  1.40326786537132E+06,  2.42946327512694E+05,  4.75952921219127E-01,  1.33852930918974E+00,  2.10201022377272E-01
  6.02304998805626E+05,  1.40544110558372E+06,  2.45189625655164E+05,  4.75577429231941E-01,  1.34130297254889E+00,  2.12590782334049E-01
  6.02271742379703E+05,  1.40381207230074E+06,  2.43468839334504E+05,  4.75300486122625E-01,  1.33915904080395E+00,  2.10745732349948E-01
  6.00000515991982E+05,  1.40257649621237E+06,  2.42230664931210E+05,  4.72562048817416E-01,  1.33725764694142E+00,  2.09368515611509E-01
  6.01077667091129E+05,  1.40421420285710E+06,  2.43436202583478E+05,  4.74005619751772E-01,  1.33951897541382E+00,  2.10702532391255E-01
  6.00588030594581E+05,  1.40283986730762E+06,  2.43783791428171E+05,  4.73291228062448E-01,  1.33773675120672E+00,  2.10988209865089E-01
  6.00844038739449E+05,  1.40260020314156E+06,  2.44031144940529E+05,  4.73556003229634E-01,  1.33747534602102E+00,  2.11234459364800E-01
  6.02355401741568E+05,  1.40213112398686E+06,  2.43105674476940E+05,  4.75178732938013E-01,  1.33702535377639E+00,  2.10297573864006E-01
  6.02324835037037E+05,  1.40261212346975E+06,  2.43123919505038E+05,  4.75203557663908E-01,  1.33763282174311E+00,  2.10340216627342E-01
  5.99777712949796E+05,  1.40174451225428E+06,  2.43747402095275E+05,  4.72243292878499E-01,  1.33624745591434E+00,  2.10881924193584E-01
  6.00855145609582E+05,  1.40153193820291E+06,  2.42689300184240E+05,  4.73406528298752E-01,  1.33606205330501E+00,  2.09809932008860E-01
  6.01181538392706E+05,  1.40216838500660E+06,  2.43094453423884E+05,  4.73860617797439E-01,  1.33692689426036E+00,  2.10262518962049E-01
  6.01596142808007E+05,  1.40365104711962E+06,  2.42633277678774E+05,  4.74500254560369E-01,  1.33883625137423E+00,  2.09867712612868E-01
  6.02716748727583E+05,  1.40305439399003E+06,  2.42168758392280E+05,  4.75677247386416E-01,  1.33819661299457E+00,  2.09388381053739E-01
  6.02322310232658E+05,  1.40484271403219E+06,  2.43009063586992E+05,  4.75473785161868E-01,  1.34044992644132E+00,  2.10324581083414E-01
  6.01511278105397E+05,  1.40289662781188E+06,  2.43338348038789E+05,  4.74327533831232E-01,  1.33790234155717E+00,  2.10554525479466E-01
  6.03623714282729E+05,  1.40474307909576E+06,  2.43373447964364E+05,  4.76938809324821E-01,  1.34050037698897E+00,  2.10721655494887E-01
  6.02376853496946E+05,  1.40604405811104E+06,  2.44005602767015E+05,  4.75703204738688E-01,  1.34202317983334E+00,  2.11403810299568E-01
  6.01667992113924E+05,  1.40359045017130E+06,  2.43210496746862E+05,  4.74586308482409E-01,  1.33879358558485E+00,  2.10459841747776E-01
  6.02188341405296E+05,  1.40413507029531E+06,  2.43486003256768E+05,  4.75247204067471E-01,  1.33956015616503E+00,  2.10778279137558E-01
  6.01678387680748E+05,  1.40378853173831E+06,  2.43219648889101E+05,  4.74624240672644E-01,  1.33904627808751E+00,  2.10477667341661E-01
  6.02254140514429E+05,  1.40377857584230E+06,  2.43480860861285E+05,  4.75276963220872E-01,  1.33911650657351E+00,  2.10756276047618E-01
  6.01290443290857E+05,  1.40310924146496E+06,  2.42863509094758E+05,  4.74095862266267E-01,  1.33812189379285E+00,  2.10070618902327E-01
  6.00796546449604E+05,  1.40297151159594E+06,  2.43570728847300E+05,  4.73536944155603E-01,  1.33791847084758E+00,  2.10777750927499E-01
  5.99957959815464E+05,  1.40285290288511E+06,  2.42402937624307E+05,  4.72552397154800E-01,  1.33761129332714E+00,  2.09557366617653E-01
  6.01573093504326E+05,  1.40568504391929E+06,  2.44360694599906E+05,  4.74763970514682E-01,  1.34148496066780E+00,  2.11733915706510E-01
  6.00247880463986E+05,  1.40370108160571E+06,  2.43218260434688E+05,  4.73001406162347E-01,  1.33875923772527E+00,  2.10436010946041E-01
  6.02280517791933E+05,  1.40507261660773E+06,  2.43400500594908E+05,  4.75465868207429E-01,  1.34075180045453E+00,  2.10730720074222E-01
  6.03023830707664E+05,  1.40409343830178E+06,  2.43461496702248E+05,  4.76183593905414E-01,  1.33960860098999E+00,  2.10769236688421E-01
  6.01704714980023E+05,  1.40326667712527E+06,  2.42870885331786E+05,  4.74579038044571E-01,  1.33837258151195E+00,  2.10097899866490E-01
  6.02465951681537E+05,  1.40308763187816E+06,  2.42979310814657E+05,  4.75419143406769E-01,  1.33824248821998E+00,  2.10216384441199E-01
  6.01555033794829E+05,  1.40255335645687E+06,  2.43975716125435E+05,  4.74350261371312E-01,  1.33750268521465E+00,  2.11190361768519E-01
  6.01889788437051E+05,  1.40420928678280E+06,  2.42634371843077E+05,  4.74899985592801E-01,  1.33957642146068E+00,  2.09898213540454E-01
  6.00598366641250E+05,  1.40324129411030E+06,  2.42684804190014E+05,  4.73326979699874E-01,  1.33819442006150E+00,  2.09880185899502E-01
  6.03212796010251E+05,  1.40465718989591E+06,  2.43253261324946E+05,  4.76458055090333E-01,  1.34033758382367E+00,  2.10585804851463E-01
  6.01583601680123E+05,  1.40270492445448E+06,  2.42817112952941E+05,  4.74372966498665E-01,  1.33764395989828E+00,  2.10011260507033E-01
  6.01745667450798E+05,  1.40582596670717E+06,  2.43120635194777E+05,  4.74947727338036E-01,  1.34162720269546E+00,  2.10471912577468E-01
  6.00983131442443E+05,  1.40495592489872E+06,  2.43296256255202E+05,  4.73985684024057E-01,  1.34044112089311E+00,  2.10590658978654E-01
  5.99472266715219E+05,  1.40272590755949E+06,  2.42619214503938E+05,  4.71997819662659E-01,  1.33739894821554E+00,  2.09761814680121E-01
  6.02230812892780E+05,  1.40488194757839E+06,  2.42853262158229E+05,  4.75371806640753E-01,  1.34047980319738E+00,  2.10163068658868E-01
  5.99213806743941E+05,  1.40078734695951E+06,  2.42111959615099E+05,  4.71452639699855E-01,  1.33488940786042E+00,  2.09146029771126E-01
  6.00601035470616E+05,  1.40170444612197E+06,  2.43004619137655E+05,  4.73148681834317E-01,  1.33626416478342E+00,  2.10135236011830E-01
  6.00956507385287E+05,  1.40471190648528E+06,  2.43256170842343E+05,  4.73926294951854E-01,  1.34012631657883E+00,  2.10537950926054E-01
  6.00742868461084E+05,  1.40382730541032E+06,  2.43611334368970E+05,  4.73585082356115E-01,  1.33899603762635E+00,  2.10859543318347E-01
  6.00933696470100E+05,  1.40278899756949E+06,  2.42078469666849E+05,  4.73632896286559E-01,  1.33763681638557E+00,  2.09240423067203E-01
  6.00914186720574E+05,  1.40522302622270E+06,  2.43638436243811E+05,  4.73951275034765E-01,  1.34078538280641E+00,  2.10953298957122E-01
  6.01544653778362E+05,  1.40464764857812E+06,  2.43176242576609E+05,  4.74576747762528E-01,  1.34011487412805E+00,  2.10470118220744E-01
  6.01221385350570E+05,  1.40265724355786E+06,  2.43244234123294E+05,  4.73970183754660E-01,  1.33755643222735E+00,  2.10442571313811E-01
  6.02806983216827E+05,  1.40276736865636E+06,  2.43741494896340E+05,  4.75781944982436E-01,  1.33791668779168E+00,  2.10991050856463E-01
  5.99376013395063E+05,  1.40137906818577E+06,  2.43294734774972E+05,  4.71736664664242E-01,  1.33571272485544E+00,  2.10390020422693E-01
  6.00815323498795E+05,  1.40236325386914E+06,  2.44335418457339E+05,  4.73501692995014E-01,  1.33718539593791E+00,  2.11535926690868E-01
  6.02867508428952E+05,  1.40366098795429E+06,  2.42893830896543E+05,  4.75939891582672E-01,  1.33901695435062E+00,  2.10165013693938E-01
  6.00193965374668E+05,  1.40453690594434E+06,  2.43255771079369E+05,  4.73044378510843E-01,  1.33981341982145E+00,  2.10512853353332E-01
  6.02189257150716E+05,  1.40464634879292E+06,  2.44045042484921E+05,  4.75322854737646E-01,  1.34023238479754E+00,  2.11375072153532E-01
  6.00026814146689E+05,  1.40190611699998E+06,  2.42127023141872E+05,  4.72505753554861E-01,  1.33640858833720E+00,  2.09230581588850E-01
  6.00443228144612E+05,  1.40175558334569E+06,  2.41861624247002E+05,  4.72949335048932E-01,  1.33625708526771E+00,  2.08959725391980E-01
  6.00903597113142E+05,  1.40306804599558E+06,  2.42766410484076E+05,  4.73651907189188E-01,  1.33801639178038E+00,  2.09959513376445E-01
  6.03270077341443E+05,  1.40485759435369E+06,  2.43401643319226E+05,  4.76551620221049E-01,  1.34060383189794E+00,  2.10748131280254E-01
  6.02584773994028E+05,  1.40428534800613E+06,  2.43002151076865E+05,  4.75700976395377E-01,  1.33977713977489E+00,  2.10298697771906E-01
  6.01696884606277E+05,  1.40429432803768E+06,  2.42424964350332E+05,  4.74687239641547E-01,  1.33965340320732E+00,  2.09686388048575E-01
  6.02041805236616E+05,  1.40308658023967E+06,  2.42530862032596E+05,  4.74930780122080E-01,  1.33817122871219E+00,  2.09746577409690E-01
  6.01784592996900E+05,  1.40363066044508E+06,  2.42285695585335E+05,  4.74702830052154E-01,  1.33881651272579E+00,  2.09512422889109E-01
  6.03346897639451E+05,  1.40508426339796E+06,  2.43755361890486E+05,  4.76673877883838E-01,  1.34091597759229E+00,  2.11123025316741E-01
  6.02218942456351E+05,  1.40265638357808E+06,  2.42960864641971E+05,  4.75084825224839E-01,  1.33766925256119E+00,  2.10174950580945E-01
  6.02079485698575E+05,  1.40354317259292E+06,  2.44534792849257E+05,  4.75075544368431E-01,  1.33884582401765E+00,  2.11825000116386E-01
  6.01736149895591E+05,  1.40404189964270E+06,  2.42988658039985E+05,  4.74712509086356E-01,  1.33936538586636E+00,  2.10254928592906E-01
  6.02048342358744E+05,  1.40366227864538E+06,  2.44619044983976E+05,  4.75056021950338E-01,  1.33899808318079E+00,  2.11915470993772E-01
  6.02279365864379E+05,  1.40444468350148E+06,  2.43610617923104E+05,  4.75390863253660E-01,  1.33996682920650E+00,  2.10919344036383E-01
  6.00820019889303E+05,  1.40324153584834E+06,  2.42697907415487E+05,  4.73576743259732E-01,  1.33822382534931E+00,  2.09895223640971E-01
  6.02602079116866E+05,  1.40408814308632E+06,  2.42653534468124E+05,  4.75690595727932E-01,  1.33951265206526E+00,  2.09927843827149E-01
  6.01084378965361E+05,  1.40205865655204E+06,  2.43658639738888E+05,  4.73750753348573E-01,  1.33680158728704E+00,  2.10833698970981E-01
  6.02041316787283E+05,  1.40240093745356E+06,  2.43682391289815E+05,  4.74871321007126E-01,  1.33735495690779E+00,  2.10897100096576E-01
  6.00785476279663E+05,  1.40405321443714E+06,  2.43164001570977E+05,  4.73650749370025E-01,  1.33926802463395E+00,  2.10412190618765E-01
  6.02146880505694E+05,  1.40354175281624E+06,  2.42686234607706E+05,  4.75110385041215E-01,  1.33876736266190E+00,  2.09931206570163E-01
  6.01917622812230E+05,  1.40340444628745E+06,  2.42818817547036E+05,  4.74839095735610E-01,  1.33856908417972E+00,  2.10053936393085E-01
  6.02693766346714E+05,  1.40473169359965E+06,  2.43888297197102E+05,  4.75898359918887E-01,  1.34039512067550E+00,  2.11231017093677E-01
  6.03843316754650E+05,  1.40298758101456E+06,  2.43512996270179E+05,  4.76970216806024E-01,  1.33831326874933E+00,  2.10791807169841E-01
  6.02301034015399E+05,  1.40352874954081E+06,  2.42345885779872E+05,  4.75270990135416E-01,  1.33875483760933E+00,  2.09581154577760E-01
  6.03495594353187E+05,  1.40441361120993E+06,  2.43189905655146E+05,  4.76746132307653E-01,  1.34006065993717E+00,  2.10515428656296E-01
  6.00514946454274E+05,  1.40134240329809E+06,  2.42995680936721E+05,  4.73008050650392E-01,  1.33579432270694E+00,  2.10106637154216E-01
  6.01187003419706E+05,  1.40430306108742E+06,  2.44676269656387E+05,  4.74166707477061E-01,  1.33970420442564E+00,  2.11986097613191E-01
  6.02599088631826E+05,  1.40388103428585E+06,  2.44425943153508E+05,  4.75701377931802E-01,  1.33933159035762E+00,  2.11739953118730E-01
  6.01850963183791E+05,  1.40521541141960E+06,  2.44284669340452E+05,  4.75017942963288E-01,  1.34092287391970E+00,  2.11640597487554E-01
  6.01785710681183E+05,  1.40436287531976E+06,  2.44023561898751E+05,  4.74834544831521E-01,  1.33982172004908E+00,  2.11329515783201E-01
  6.02213181926004E+05,  1.40297163603866E+06,  2.42496321156447E+05,  4.75106854360160E-01,  1.33804421520537E+00,  2.09707095477159E-01
  6.00859966522368E+05,  1.40288506209926E+06,  2.42586461977859E+05,  4.73578322681843E-01,  1.33777120767281E+00,  2.09766008564219E-01
  6.03243282247451E+05,  1.40502702686025E+06,  2.43434302807395E+05,  4.76542466224782E-01,  1.34081554221789E+00,  2.10790965323696E-01
  6.01717198162976E+05,  1.40417458732827E+06,  2.43069774022506E+05,  4.74711209446718E-01,  1.33953357167146E+00,  2.10341129505714E-01
  6.01806465915310E+05,  1.40443621700486E+06,  2.43355703061644E+05,  4.74850858313973E-01,  1.33988635577494E+00,  2.10648014449617E-01
  6.03519963860856E+05,  1.40448697697878E+06,  2.42064265385741E+05,  4.76759621433805E-01,  1.34010233140236E+00,  2.09366413632649E-01
  6.00847987772827E+05,  1.40208897254231E+06,  2.42989183327823E+05,  4.73472684420828E-01,  1.33678037677953E+00,  2.10143072510657E-01
  6.01381219344437E+05,  1.40334469693653E+06,  2.41944505643317E+05,  4.74206912891544E-01,  1.33838849716120E+00,  2.09141112020442E-01
  6.01293460409663E+05,  1.40428414012048E+06,  2.44509303265874E+05,  4.74281283686301E-01,  1.33968468988804E+00,  2.11813854074897E-01
  6.00769145358576E+05,  1.40352268435593E+06,  2.42774354178199E+05,  4.73554602929962E-01,  1.33857660792011E+00,  2.09985412570404E-01
  6.01262589864629E+05,  1.40383480080286E+06,  2.43640814015449E+05,  4.74171015946337E-01,  1.33907254723954E+00,  2.10901282459835E-01
  6.01264006498775E+05,  1.40220302884828E+06,  2.42612804353801E+05,  4.73944897339624E-01,  1.33695999796970E+00,  2.09774959541893E-01
  6.01704387767846E+05,  1.40467040342620E+06,  2.43915162568235E+05,  4.74778987637700E-01,  1.34019606659500E+00,  2.11232564813910E-01
  6.02253172874988E+05,  1.40403602588987E+06,  2.43052829345043E+05,  4.75298054650164E-01,  1.33942289057811E+00,  2.10331019253190E-01
  6.00804107723370E+05,  1.40449641854255E+06,  2.42978254779835E+05,  4.73721453242038E-01,  1.33982329780963E+00,  2.10240680162468E-01
  6.00108693774734E+05,  1.40070674909345E+06,  2.42552633775076E+05,  4.72458520178760E-01,  1.33491919703763E+00,  2.09614342693333E-01
  6.02086278634077E+05,  1.40327177787993E+06,  2.44038866865901E+05,  4.75036695291114E-01,  1.33848299967638E+00,  2.11304282609182E-01
  6.01195219924715E+05,  1.40242084382838E+06,  2.42642539813510E+05,  4.73897641700304E-01,  1.33722895699721E+00,  2.09809297051977E-01
  6.01486695763102E+05,  1.40398691817436E+06,  2.42941603978666E+05,  4.74427462136480E-01,  1.33925939812030E+00,  2.10197698870766E-01
  6.01613684615124E+05,  1.40284221357806E+06,  2.43613616542927E+05,  4.74443983758930E-01,  1.33785655355663E+00,  2.10836127310877E-01
  6.01614859833442E+05,  1.40454273139737E+06,  2.43787880678980E+05,  4.74657957286425E-01,  1.34002048189718E+00,  2.11092671703472E-01
  6.01111080711004E+05,  1.40206159078869E+06,  2.43590910761747E+05,  4.73779473692833E-01,  1.33680645772769E+00,  2.10769088593926E-01
  6.01989296346714E+05,  1.40358678602075E+06,  2.43760962870465E+05,  4.74960497141305E-01,  1.33885351633594E+00,  2.11029375303508E-01
  6.01909594087918E+05,  1.40079539682680E+06,  2.42916567831885E+05,  4.74504878203302E-01,  1.33527256902920E+00,  2.10031821697324E-01
  6.02207874966389E+05,  1.40294343886095E+06,  2.43249308922956E+05,  4.75117940629189E-01,  1.33804293740901E+00,  2.10479702082084E-01
  6.01164557659139E+05,  1.40279743826607E+06,  2.43296158515965E+05,  4.73926330536369E-01,  1.33773136151454E+00,  2.10499031802658E-01
  6.02778165514485E+05,  1.40546419850070E+06,  2.44415208077568E+05,  4.76096860869168E-01,  1.34135469256496E+00,  2.11808281918597E-01
  6.03417246763070E+05,  1.40428744491186E+06,  2.45096595239737E+05,  4.76687455561734E-01,  1.33997849686626E+00,  2.12464585040780E-01
  6.01214761724385E+05,  1.40357253223282E+06,  2.42720360065543E+05,  4.74064271916191E-01,  1.33869360410190E+00,  2.09941832025740E-01
  6.00181098531215E+05,  1.40228345430127E+06,  2.43303797086957E+05,  4.72753386237789E-01,  1.33695968681487E+00,  2.10461872817567E-01
  6.01629050809916E+05,  1.40372618312053E+06,  2.42574370850069E+05,  4.74547310101297E-01,  1.33893076280280E+00,  2.09811018304232E-01
  6.00819385351830E+05,  1.40124879494968E+06,  2.42266261912134E+05,  4.73321782219915E-01,  1.33568090151061E+00,  2.09364001090278E-01
  6.00654730665077E+05,  1.40301539762308E+06,  2.43686121463803E+05,  4.73388411530765E-01,  1.33796082064349E+00,  2.10896674018658E-01
  6.01675630084026E+05,  1.40471675895744E+06,  2.43127446847535E+05,  4.74732926555793E-01,  1.34021578462714E+00,  2.10422340026765E-01
  6.03095066063510E+05,  1.40548963763882E+06,  2.43936058599899E+05,  4.76443784002446E-01,  1.34140796423495E+00,  2.11320805867415E-01
  6.04152494794125E+05,  1.40487089180883E+06,  2.42689330625066E+05,  4.77531942838106E-01,  1.34069686283528E+00,  2.10038821768840E-01
  6.01358686814743E+05,  1.40400564308979E+06,  2.43761187815638E+05,  4.74302601920308E-01,  1.33930522455376E+00,  2.11033994730350E-01
  6.02378537550786E+05,  1.40470844812663E+06,  2.42473198206436E+05,  4.75509393835642E-01,  1.34026180632782E+00,  2.09769403687203E-01
  5.99920158933599E+05,  1.40221713230690E+06,  2.41804278498168E+05,  4.72418774316650E-01,  1.33677279479154E+00,  2.08910794446230E-01
  6.02011623445529E+05,  1.40262186617994E+06,  2.42853595481619E+05,  4.74847931699195E-01,  1.33759231876184E+00,  2.10054054609981E-01
  6.00543146881184E+05,  1.40389588600370E+06,  2.43872875482551E+05,  4.73373699785855E-01,  1.33907197467292E+00,  2.11123656564208E-01
  5.99703489239674E+05,  1.40191775279305E+06,  2.42539508742864E+05,  4.72153730390533E-01,  1.33640360997682E+00,  2.09647830752656E-01
  6.01481794501580E+05,  1.40378377821059E+06,  2.43913787056096E+05,  4.74419009283408E-01,  1.33904742725066E+00,  2.11185531592367E-01
  6.00330263465261E+05,  1.40281713074241E+06,  2.43097208230909E+05,  4.72983361918346E-01,  1.33764374905795E+00,  2.10275807398491E-01
  5.99911647019784E+05,  1.40184929892681E+06,  2.42954591412903E+05,  4.72389196980370E-01,  1.33635957479507E+00,  2.10073921169433E-01
  6.01221293115609E+05,  1.40302862315605E+06,  2.43806679239454E+05,  4.74028686419486E-01,  1.33805303824564E+00,  2.11033682712961E-01
  6.02164495409396E+05,  1.40408132264314E+06,  2.44489307273533E+05,  4.75235793306993E-01,  1.33953585971131E+00,  2.11804353568745E-01
  6.03305093537261E+05,  1.40502496654094E+06,  2.43009390039231E+05,  4.76602797781078E-01,  1.34080151179047E+00,  2.10355487614114E-01
  6.00387080224909E+05,  1.40099325124806E+06,  2.43514143565814E+05,  4.72831613766170E-01,  1.33535857911387E+00,  2.10624769279234E-01
  6.00129893828762E+05,  1.40106826807347E+06,  2.42275880989903E+05,  4.72525122667292E-01,  1.33536569690731E+00,  2.09349717958957E-01
  6.00971734174979E+05,  1.40427324219822E+06,  2.43490633830533E+05,  4.73894230505048E-01,  1.33958490640752E+00,  2.10759624134577E-01
  6.03427160844490E+05,  1.40469991007903E+06,  2.44271035634046E+05,  4.76732314205448E-01,  1.34046095351709E+00,  2.11635291923436E-01
  6.02639800983092E+05,  1.40288816904185E+06,  2.42389767369310E+05,  4.75573655700301E-01,  1.33798722572008E+00,  2.09609571172607E-01
  6.03190948252037E+05,  1.40384526998033E+06,  2.43860233429920E+05,  4.76348648353394E-01,  1.33933415430828E+00,  2.11169915984030E-01
  6.01080270382999E+05,  1.40257425573557E+06,  2.43596206176450E+05,  4.73809004678558E-01,  1.33745312188104E+00,  2.10790353417255E-01
  6.01942332440469E+05,  1.40362507734107E+06,  2.42472829994366E+05,  4.74882957511339E-01,  1.33883881440502E+00,  2.09708519067659E-01
  6.00095217213122E+05,  1.40268247629608E+06,  2.42502138748417E+05,  4.72686452595552E-01,  1.33741901961086E+00,  2.09651371260324E-01
  6.03310122174504E+05,  1.40547645436410E+06,  2.43235701289275E+05,  4.76668023669895E-01,  1.34138493052500E+00,  2.10608308220716E-01
  6.03389513884802E+05,  1.40516909455393E+06,  2.43496263572827E+05,  4.76727484273938E-01,  1.34101763587392E+00,  2.10862637702804E-01
  6.01839526792950E+05,  1.40480301871464E+06,  2.44111650259183E+05,  4.74951803016500E-01,  1.34038917466540E+00,  2.11441670765052E-01
  6.01480110038785E+05,  1.40408678455059E+06,  2.44276342733607E+05,  4.74461556748912E-01,  1.33944761692197E+00,  2.11570230140647E-01
  6.02548097295206E+05,  1.40478888277897E+06,  2.43368390838167E+05,  4.75728254008887E-01,  1.34042744489904E+00,  2.10696155812555E-01
  6.00665849731484E+05,  1.40188644846802E+06,  2.42101289889852E+05,  4.73221337608236E-01,  1.33646322328051E+00,  2.09218714715755E-01
  6.03639896774078E+05,  1.40422763517231E+06,  2.42059919682984E+05,  4.76859963330939E-01,  1.33979160854685E+00,  2.09352197829514E-01
  6.01353694884057E+05,  1.40357948604397E+06,  2.42433256827779E+05,  4.74214053263694E-01,  1.33870529246778E+00,  2.09656263160920E-01
  6.01849766825095E+05,  1.40248099535131E+06,  2.41920520004265E+05,  4.74624274699614E-01,  1.33735456479474E+00,  2.09087369218064E-01
  6.02743419839730E+05,  1.40434774253523E+06,  2.42525121683813E+05,  4.75875832937739E-01,  1.33985374325465E+00,  2.09815968408516E-01
  6.01660391145401E+05,  1.40325960743004E+06,  2.42990768407644E+05,  4.74532173374288E-01,  1.33836445079358E+00,  2.10213640012759E-01
  6.01218481063775E+05,  1.40408617536372E+06,  2.42708338274284E+05,  4.74133210899565E-01,  1.33934066093829E+00,  2.09955872689480E-01
  6.02832610733908E+05,  1.40377711838179E+06,  2.43388702993110E+05,  4.75925323030868E-01,  1.33918251756407E+00,  2.10676276228336E-01
  6.00879750151854E+05,  1.40268571883605E+06,  2.42606404582266E+05,  4.73571668307839E-01,  1.33752300106653E+00,  2.09781110331115E-01
  6.03118912692283E+05,  1.40467311219871E+06,  2.43606076622997E+05,  4.76365659531196E-01,  1.34035851165831E+00,  2.10949409430576E-01
  6.01938811354569E+05,  1.40225559014433E+06,  2.43093921419840E+05,  4.74724687095815E-01,  1.33713062232608E+00,  2.10283446694843E-01
  6.01654371381741E+05,  1.40312191167696E+06,  2.43008355102257E+05,  4.74508590754723E-01,  1.33818783148950E+00,  2.10229401786546E-01
  5.99716565029061E+05,  1.40212664575824E+06,  2.43259486906071E+05,  4.72209730840485E-01,  1.33670098487003E+00,  2.10399749542340E-01
  6.02453047486145E+05,  1.40439892541855E+06,  2.43177593047642E+05,  4.75570440782247E-01,  1.33991221244174E+00,  2.10480890875686E-01
  6.04719623304711E+05,  1.40431549700009E+06,  2.43035166290598E+05,  4.78108306543387E-01,  1.34008020802985E+00,  2.10380339211523E-01
  6.01421576723288E+05,  1.40303649135335E+06,  2.43328354407611E+05,  4.74247596080974E-01,  1.33806473372868E+00,  2.10546828998491E-01
  6.02204646677629E+05,  1.40459871737530E+06,  2.43497743517667E+05,  4.75321480474189E-01,  1.34014877911472E+00,  2.10814342713993E-01
  6.02762672606253E+05,  1.40402286164564E+06,  2.42784621192822E+05,  4.75863371408271E-01,  1.33945569765491E+00,  2.10065610449857E-01
  6.01317246366281E+05,  1.40271651544324E+06,  2.43118553804273E+05,  4.74082827533742E-01,  1.33763953854752E+00,  2.10313260555881E-01
  6.01764060780217E+05,  1.40522725378345E+06,  2.44340603156212E+05,  4.74923912641145E-01,  1.34092775481210E+00,  2.11694062938556E-01
  6.00508208202794E+05,  1.40338444251456E+06,  2.42205200112823E+05,  4.73232880330863E-01,  1.33834457123468E+00,  2.09392825142516E-01
  6.02637656113826E+05,  1.40319553872928E+06,  2.43840596833814E+05,  4.75644692323721E-01,  1.33844214658208E+00,  2.11108331207474E-01
  6.02389935956780E+05,  1.40429655846826E+06,  2.43178333264334E+05,  4.75488088633279E-01,  1.33977420762904E+00,  2.10475008396292E-01
  6.02080991814959E+05,  1.40185315653522E+06,  2.42907762722401E+05,  4.74829895098446E-01,  1.33663051366233E+00,  2.10077595755016E-01
  6.02819850580728E+05,  1.40417209264755E+06,  2.42764150075693E+05,  4.75945842456361E-01,  1.33964935600376E+00,  2.10051487922509E-01
  6.01622954751024E+05,  1.40610389432104E+06,  2.42887917124831E+05,  4.74838440998787E-01,  1.34195539045828E+00,  2.10238668861552E-01
  6.03425109445136E+05,  1.40450613887347E+06,  2.44524480172820E+05,  4.76709981822203E-01,  1.34022827351674E+00,  2.11890895051874E-01
  6.01175661389110E+05,  1.40190414730876E+06,  2.43745351800884E+05,  4.73835549616751E-01,  1.33662342321669E+00,  2.10917566920614E-01
  6.01381995640666E+05,  1.40241629038066E+06,  2.43618116733519E+05,  4.74130868644301E-01,  1.33728907237541E+00,  2.10817373593987E-01
  6.00683872813481E+05,  1.40266757465311E+06,  2.44206074433807E+05,  4.73388864743961E-01,  1.33754857356307E+00,  2.11413413799350E-01
  6.01415287306120E+05,  1.40407237652592E+06,  2.43995765602171E+05,  4.74379442397996E-01,  1.33940962038179E+00,  2.11278876311037E-01
  6.01684209259272E+05,  1.40588538467711E+06,  2.44338784634361E+05,  4.74912354099047E-01,  1.34175183718018E+00,  2.11723300320915E-01
  6.01727224522553E+05,  1.40286989901219E+06,  2.43253502580041E+05,  4.74564228624220E-01,  1.33789275829320E+00,  2.10467654141984E-01
  6.03031983292388E+05,  1.40352102627338E+06,  2.44373775594893E+05,  4.76143409451885E-01,  1.33892596277544E+00,  2.11680006011991E-01
  6.02020441501158E+05,  1.40323097901972E+06,  2.42902148167196E+05,  4.74933148893297E-01,  1.33836903556157E+00,  2.10134606567325E-01
  6.02199440579110E+05,  1.40414800758721E+06,  2.44044062751387E+05,  4.75273041531615E-01,  1.33960205696977E+00,  2.11350765654126E-01
  6.02566018029648E+05,  1.40505900110889E+06,  2.44166892347621E+05,  4.75802078925087E-01,  1.34080477822068E+00,  2.11523900159609E-01
  6.01937834390420E+05,  1.40254877500646E+06,  2.42099677973681E+05,  4.74738543889671E-01,  1.33745743354288E+00,  2.09272847235715E-01
  6.00463659252227E+05,  1.40208180838652E+06,  2.43562814558305E+05,  4.73055456947263E-01,  1.33675207451560E+00,  2.10722358317795E-01
  6.01576132987274E+05,  1.40540761703398E+06,  2.42493616455954E+05,  4.74691434299306E-01,  1.34104876951361E+00,  2.09804216116752E-01
  6.02281112563467E+05,  1.40452325766770E+06,  2.41943458749515E+05,  4.75364100685104E-01,  1.33999129366907E+00,  2.09217270800216E-01
  6.02788213431226E+05,  1.40465750540800E+06,  2.42994693794425E+05,  4.75974015075922E-01,  1.34027315161547E+00,  2.10310869222797E-01
  5.99269688799765E+05,  1.40165435459864E+06,  2.43764104042321E+05,  4.71659826287919E-01,  1.33607129558068E+00,  2.10882410604448E-01
